City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Traffic_Volume,Temperature,Humidity,AQI,AQI_Category,PM_Ratio,Pollution_Index,Month,DayOfWeek
Chennai,2023-01-29,-0.3159897568106437,-1.1154707760431082,-1.0831707233342625,-0.8352774543973814,0.6683216065367646,0.7897369826127852,706.5076150532507,35.56249416988692,68.7829228135143,121.74759424666784,Unhealthy for Sensitive Groups,0.936771875805799,38.95627910457963,1,6
Chennai,2023-01-30,-0.34385784081426896,0.4204182755830258,-0.7839652517588616,-1.1614837537760254,1.6733145122617001,-1.6918850937304444,1539.544026141435,23.57944523104918,35.44537127972899,120.60863121841318,Unhealthy for Sensitive Groups,0.47976204865879174,55.207770966453495,1,0
Bangalore,2023-01-31,-2.441041409658436,-0.2136896015806369,-0.377409843400254,0.316135078429658,-1.415690042937738,-0.566407518818442,1165.8715685798445,13.015953352555035,31.95629970191422,27.50950116850336,Good,0.052936711470346336,37.58859447661484,1,1
Chennai,2023-02-01,-0.11824348329510079,0.9947386403347124,-1.3932334579248,0.2667040967970307,-0.02140966233950393,1.5903698847788585,719.0223981269073,44.35585245759955,61.69151089599029,124.56775097617066,Unhealthy for Sensitive Groups,0.44641101165080144,59.13416575078667,2,2
Chennai,2023-02-02,-0.3006940662392244,1.202507606926544,0.0015409009137236315,0.8804113976449784,-1.6456204503826377,1.4710337098333301,1331.8694676579908,20.02217370048979,68.70359095124918,129.72457807332998,Unhealthy for Sensitive Groups,0.39249860440113044,67.07905531733768,2,3
Delhi,2023-02-03,0.6569470050445037,2.647190176306576,0.8717222689668648,-0.42636962202711204,-0.22141927679141254,0.9663174543354166,1060.2096082866635,19.52770302390322,48.12203258393415,179.29965634909095,Unhealthy,0.4053863925422086,91.71506472120882,2,4
Bangalore,2023-02-04,-0.006556053789396941,0.5763315819907234,-0.9046738254285862,0.47694426176112287,-0.2411639546133523,-0.13871371169973984,1077.1760263334504,36.82976010978077,48.66959884285487,197.46854574191525,Unhealthy,0.5244607758602707,58.283120158387796,2,5
Kolkata,2023-02-05,1.1014631890950461,0.3148000293983621,1.4772627018413942,0.630598466639308,0.657325900776603,0.11812663946834123,896.6568373742642,24.924087031667856,73.422089447392,188.53988194750107,Unhealthy,0.8079331417739594,75.03148298101556,2,6
Bangalore,2023-02-06,-0.33989680550864004,0.17940444985330964,0.4875124559504713,0.5164716771998017,0.060833990137891744,-0.09392113658409683,775.175203912908,27.492881183721515,73.44281720685696,127.89292764725286,Unhealthy for Sensitive Groups,0.5198815247052462,59.37187885471246,2,0
Kolkata,2023-02-07,-1.205089795353457,-0.3847443462417757,0.9976413185745833,-0.851050137222653,0.6540341849041248,1.1542637945985812,1101.3298297163803,31.862320992482545,62.933884094181096,90.1842203065218,Moderate,0.4015485530080942,50.91106727506894,2,1
Delhi,2023-02-08,-0.006556053789396941,0.327872160244111,-0.6593966873635897,0.19848417504966034,0.736194160903865,-0.832341631383173,836.4738310013229,36.66866482487997,76.70302581779113,183.40537058113122,Unhealthy,0.5665463100634996,57.12123499234286,2,2
Mumbai,2023-02-09,-0.0009959329924972568,-0.32522840497572253,0.8248577338637416,0.4296756285142998,2.2262579048526665,-0.7629096933560672,1545.0266888725314,25.332314454545823,47.3869655641978,144.5744403318563,Unhealthy for Sensitive Groups,0.7195085484340626,58.38006826070605,2,3
Chennai,2023-02-10,-0.047774953088043734,0.1526952965567493,-1.085428827657076,0.045432456925836126,-0.30961688533441956,1.0373273233762854,619.2126684270688,40.159616047314394,59.66097624369544,134.10413912579958,Unhealthy for Sensitive Groups,0.591138415037832,52.984468873472544,2,4
Delhi,2023-02-11,-0.08708120793047079,1.3366662631559878,0.8599161527983198,-1.7529541632406416,-0.9519724158433023,-0.008111678509360091,1460.8470318564837,10.913601210121556,89.7181640867551,97.37121381602685,Moderate,0.4142755579104608,74.13304561286212,2,5
Chennai,2023-02-12,0.14243868264287585,-1.057926772283018,0.15485873013526635,0.21046064879602794,0.26668279757388896,1.4023092366327996,966.6043453606597,34.078297895624615,66.02483194909726,144.57252144978995,Unhealthy for Sensitive Groups,1.08348717565296,48.78100278462361,2,6
Mumbai,2023-02-13,-0.21127191710873824,1.153559995857366,0.5291825362990248,2.41933240289392,-0.8095424749521709,-0.6297933102011062,1089.7257202063317,21.28377953585874,66.89468771880499,127.02764362014004,Unhealthy for Sensitive Groups,0.41255949898698696,69.86930563172142,2,0
Mumbai,2023-02-14,-0.6546962569313931,1.3361691695624653,-1.167534800843234,-0.349850444197547,1.5354049966855619,-0.01843774186019239,1249.9473299888305,38.97817053286393,99.5891987895161,124.22067843648833,Unhealthy for Sensitive Groups,0.3223633759309775,60.13543093273949,2,1
Delhi,2023-02-15,-0.6270114501983057,-0.14251993280649755,-0.8922232476555112,-0.7460161156233096,-0.27668573795805884,-0.8785060871682011,810.9252114986691,29.136355830644362,44.00986751226844,129.22022521234365,Unhealthy for Sensitive Groups,0.5109059835297596,47.3649059104369,2,2
Mumbai,2023-02-16,-0.09599323258305671,-2.207048180956537,0.5723422757578627,0.43958764751292767,-0.5665481074594153,0.043161393829880275,1259.274515409591,22.61675734392479,76.94645549963165,119.82525257064398,Unhealthy for Sensitive Groups,3.019081544915605,38.215903633074326,2,3
Kolkata,2023-02-17,-0.6234643061153097,-0.6471195583616707,-0.944511300024601,0.3739575480070804,-0.4697823612054207,-1.4297902273928222,187.7368433856468,33.30272874417306,89.9597941971215,128.40543290583418,Unhealthy for Sensitive Groups,0.6335511847264919,42.22387496704291,2,4
Mumbai,2023-02-18,-0.798458764739128,1.3154387243935983,0.440810983438636,1.3215971018173358,0.7515694922462427,-0.4475180542724122,784.0031400334183,35.145506777658014,60.12713110252181,116.12185900485362,Unhealthy for Sensitive Groups,0.30058980341350966,67.20033837492561,2,5
Chennai,2023-02-19,0.047768988193923334,-0.04443360417448916,-1.355518405196464,-1.3162972487974647,-0.14788012541953177,-1.3878659755401828,722.7811577976804,33.13515298286911,77.89446180282269,144.11408388101555,Unhealthy for Sensitive Groups,0.6572437661945577,50.31183186265593,2,6
Chennai,2023-02-20,-0.3255276863093005,-1.0504669591104498,0.8186247453107964,0.8249824487552456,-0.6446607626488164,0.7237347377641291,623.9481962884715,19.762430082935516,50.269707541836425,123.29617829568424,Unhealthy for Sensitive Groups,0.8976333093111081,49.21466729091187,2,0
Chennai,2023-02-21,1.49130740475121,-0.540948770227416,-1.2234055594466577,0.6732513165358837,1.7236700046653033,0.7462031826835239,935.5135485763146,24.127863011023322,54.699014066489724,167.34832314555132,Unhealthy,1.2347189283123723,55.48292080442655,2,1
Chennai,2023-02-22,-2.4884687714144853,0.8452298730158825,0.5282489324137375,-0.11530493399732418,-0.8648644805002141,-1.679310912571202,1115.7249904545085,27.96741730302852,70.77449624071451,20.37537092140363,Good,0.028696410568499014,52.174165342729886,2,2
Kolkata,2023-02-23,1.065251701759518,0.5424346731938688,0.6002171613692361,0.4022773684046315,0.05057047827550311,1.358116404280684,1210.7979995497917,27.669922778799517,76.97850009665885,180.37551578297283,Unhealthy,0.7451103897053029,72.53886936306021,2,3
Bangalore,2023-02-24,1.2249152097122504,-0.26704730878811844,-0.6976103504275806,1.1458406764599294,0.6837012271761095,2.511499131411099,1072.2630271601222,33.99796380350678,81.81404768609369,178.74214200250185,Unhealthy,1.0286915883504497,59.10072119947271,2,4
Delhi,2023-02-25,-2.203761077866475,-0.3988164913038066,0.5574231287124887,0.9766887544137218,-1.660630777527451,0.0814681035279685,800.291960531936,11.880790139947134,88.54442880409239,26.94212306838753,Good,0.12366348654038671,42.08595383455576,2,5
Chennai,2023-02-26,-0.416123473333553,-0.42450605859518875,0.24181507653986173,-1.1926709100542505,0.5070832396004562,-0.5996604512433156,1110.7049313475502,30.67461643642803,63.98830162167227,109.59122168742307,Unhealthy for Sensitive Groups,0.6322048818543041,51.76671253236057,2,6
Mumbai,2023-02-27,-0.44582264232486435,-0.971244040464709,-0.5426153236807784,0.9205453695250267,-1.069089347543421,2.8355637027622422,1037.2857084552552,25.68014916450688,82.90417632758883,100.9822820178264,Unhealthy for Sensitive Groups,0.8135497486617123,42.27208310074601,2,0
Chennai,2023-02-28,-1.5159771179502093,1.6434711296398405,-1.003599112253695,-0.03192716362851903,0.8587084949938569,-1.2716034056132808,1280.816850380805,21.291995068928383,59.86542734826276,81.2559130250656,Moderate,0.17008835417312146,58.39423884286123,2,1
Mumbai,2023-03-01,-0.8655670190701554,-0.3529634762610155,-1.9399398752495622,0.11614897503820895,-0.9741755276543672,0.05579404604491816,1233.0810108794549,22.060105777843205,78.53136967382402,89.84641861876507,Moderate,0.48974089642518687,38.4448889322512,3,2
Mumbai,2023-03-02,-1.2092729629431707,1.2331825853894922,0.32936504277818357,0.11649654560447853,0.7252394611900183,0.21391878108665094,1009.1429241761887,26.28369868385629,68.11233196778272,64.73646377610103,Moderate,0.2384975442953859,63.18266314164791,3,3
Chennai,2023-03-03,1.7477524489791463,1.546560210672468,-1.5495100081066033,-0.12402016931494286,1.1492812106737897,1.3692800691245357,730.8240981516229,-0.8086808356761424,71.68516860622886,206.78882567123398,Very Unhealthy,0.6769003486331103,75.73761628523839,3,4
Kolkata,2023-03-04,0.9042969504385467,1.0077009146047262,0.07978515855349774,1.3204908924182261,0.8983895134358825,0.39246476104388317,804.1149532503757,22.3896834336676,71.35261811033057,180.6782211747276,Unhealthy,0.6249566938929291,73.36435259966922,3,5
Mumbai,2023-03-05,1.251222996202121,-0.4655765859164022,-0.2723395380713743,-0.05241086538880774,0.2720549051653862,-0.4584225985591705,835.06319210859,20.99348140282965,40.92942485303281,174.8587419089834,Unhealthy,1.1249744592040984,59.510256425702664,3,6
Mumbai,2023-03-06,0.6832504499926951,0.39509625241288565,0.6527345509283733,-1.1674037531425456,-0.22338887745535732,-0.9070265694750976,905.4200998251233,32.262265674580995,48.1381721170884,167.04902606908445,Unhealthy,0.6995126512982217,68.9108285408453,3,0
Chennai,2023-03-07,-1.2283566916671722,-0.045801390839246774,-0.31021953810041153,-0.38590059969945756,-0.5776794883164438,-0.30297801563589283,1080.415128276926,21.555786539915836,66.53812159726283,61.15481980575004,Moderate,0.34587530572985925,47.387471297193315,3,1
Mumbai,2023-03-08,-0.6039378993116998,-0.951968601009326,-0.3371125869190403,0.23005709312025951,1.5241885443140668,-0.9622834486924132,1214.5523170384176,26.27908959863608,39.690813805382476,139.815927738869,Unhealthy for Sensitive Groups,0.7470293704741291,42.48560735243144,3,2
Mumbai,2023-03-09,0.4433110506554529,0.3133194329113113,0.7044825956101608,1.360864730209257,-0.7040260277814844,0.08327117442086382,984.6643920953867,40.338213021290414,77.46816654799633,159.48787277124794,Unhealthy,0.6662985906978971,66.83211008017696,3,3
Chennai,2023-03-10,-1.3244946539857643,-1.2356530012515012,0.3150441994019193,0.686892464480089,-1.0505682665496188,-0.5234131413335678,1004.8374363701417,35.95481215852339,78.07333949432213,67.201933242624,Moderate,0.572666982627463,38.40404017454293,3,4
Chennai,2023-03-11,0.6742914793803562,1.202809835905716,0.2964933994243661,-0.8778333464047253,0.6971111710921368,-1.4451459943957377,1042.9918915000012,35.21817119954762,69.90755829316686,194.8385261977391,Unhealthy,0.5557360244284024,74.87756320501211,3,5
Delhi,2023-03-12,-0.310393865796861,-0.49957382620170415,0.44675963933193874,2.712829643254005,-0.803235986816461,1.2800631054357652,845.228406060298,24.001020556713186,48.18298980863116,96.7552482999241,Moderate,0.6841126068819317,52.76466232167113,3,6
Kolkata,2023-03-13,-0.006556053789396941,0.18638518918242697,-1.520822575852244,0.32271652562654635,-0.9612534836003525,-0.45746960992659236,722.3823227071132,32.344258234317216,85.70208408302773,102.1460328399775,Unhealthy for Sensitive Groups,0.5936750490493522,51.35930526967951,3,0
Kolkata,2023-03-14,0.6721859580791746,0.2710030025359403,0.7289375011593828,1.4105697503341739,-1.4679107373291886,-1.2212149942539907,473.368630806787,26.12881759637125,95.55815959577536,174.63731512983836,Unhealthy,0.7256518536381263,68.02322190341961,3,1
Mumbai,2023-03-15,0.396715775048793,-0.28762563203096636,0.5872996240287949,-0.12560407146504088,-0.4816846083188383,-0.13092889757222637,791.4551925769383,26.431254314584496,67.20615241168962,180.86568858009704,Unhealthy,0.8152144846370631,60.10171630960084,3,2
Kolkata,2023-03-16,-0.4350033556851968,0.5836062429523547,-1.0115764995390968,0.6118273887679682,-0.07085409398038944,0.1036382453719133,1141.943635980336,31.277482749972396,72.65803067676855,132.27101971953385,Unhealthy for Sensitive Groups,0.4383229494809234,55.043747933076396,3,3
Mumbai,2023-03-17,-0.006556053789396941,-0.5101720015820013,-0.2533317215048207,0.9413315072455275,0.2636113966045739,-1.6953735993921863,789.1265685881298,23.22405129263254,68.02607982194066,168.96403013207495,Unhealthy,0.7767979133220133,51.0561303923904,3,4
Delhi,2023-03-18,-1.1787895710691263,0.8768370809210921,-0.05236399505960336,1.3490024321167688,0.9906476369981467,0.36461842560774277,928.657888772218,39.944024835545626,72.95553783498198,100.3036966864169,Unhealthy for Sensitive Groups,0.2673734925489303,57.976014352434966,3,5
Chennai,2023-03-19,0.57403557812838,-1.4076534308262472,-0.14578451127799608,1.1758846267513625,0.5549601121367423,-1.00216282559773,1139.929386223695,26.7189588832165,63.20661865060406,170.44214882468333,Unhealthy,1.5728862523742817,46.64062332181894,3,6
Chennai,2023-03-20,0.5504500470265435,0.10933826335705453,0.3138684014151596,0.9765613270928456,-0.18188570806668458,1.7319705608243394,1156.2068489268006,32.94688453007732,64.48153640234295,170.38427695794556,Unhealthy,0.7382862020663237,63.55377068142935,3,0
Chennai,2023-03-21,-0.38189207320393304,1.9768324882940764,1.3909793927502474,-0.30146234162255486,-0.18940379530262869,0.5552541905563795,676.1401443501883,39.644803834058386,78.58576400746048,113.04519996779183,Unhealthy for Sensitive Groups,0.31707133664778886,81.1491476376455,3,1
Kolkata,2023-03-22,0.27469935084618036,-1.051527246861175,1.047876228679972,-0.5777372246278941,0.5377747579842662,-0.3605497100357494,1299.1178069360924,36.2532301966014,100.1843624284466,177.47813633042142,Unhealthy,1.13067798175865,54.24640720725585,3,2
Delhi,2023-03-23,-1.3544339669675936,-0.7191621555681185,-1.3016203875262182,0.3957329024053048,1.3204495629495279,-0.7028065541319222,1338.2050268066455,16.728647178475804,43.99893148397392,81.14961232046775,Moderate,0.4186142424267158,34.98736381835911,3,3
Kolkata,2023-03-24,0.8922622809699985,0.5086138906278581,0.5967223938127665,1.0421491478201823,0.14373035342634397,-0.06818940874916946,661.045042834432,31.559167160079074,63.4428127339555,199.0715610906692,Unhealthy,0.7176957080409427,71.07627524283207,3,4
Kolkata,2023-03-25,-0.006556053789396941,0.16415321331299113,1.2904495312633446,-0.2020370989866828,-0.4675394285783514,0.6433097687309011,752.8489391076538,34.805755155685176,47.29309272151877,102.66073603339673,Unhealthy for Sensitive Groups,0.5981757964707415,65.46605374405966,3,5
Delhi,2023-03-26,-0.6020815295140666,0.3403866121752372,0.3658329713162805,1.1842846935168578,-1.00519351953549,0.010591114338720287,1357.3272049438574,35.13490417728599,88.88037347864125,121.31006992466449,Unhealthy for Sensitive Groups,0.4368760368112299,58.62219012605468,3,6
Delhi,2023-03-27,1.0213560302492741,0.4831437983773624,1.05691870087625,1.6013405208885774,-1.4695542882927366,-0.17940213659906634,955.9439436234097,19.09364132708295,56.18393046020152,183.93407221618287,Unhealthy,0.7497198231889848,74.00683493298573,3,0
Delhi,2023-03-28,-0.7896769790758488,0.633089799072652,1.961087671404546,-0.9486467528252612,0.6980358463627675,0.09372418716574939,334.0666157644447,22.743718103861408,43.351988093213095,133.80586301891805,Unhealthy for Sensitive Groups,0.36260632112012925,68.3796089771698,3,1
Delhi,2023-03-29,-1.5169579586640645,1.122466452605773,0.9908979689362769,-0.8631782571717524,0.6073982456252068,-0.5627300104202283,580.0955485801942,35.95646588593297,74.5728049827286,75.0654865780454,Moderate,0.19269646297025458,63.492470841006735,3,2
Chennai,2023-03-30,-1.6700001180332573,0.40136938506577935,0.23088831446607055,-0.11339806809999467,0.6067669027048079,-0.3043500520172284,925.1891124482556,21.905917034538835,91.16466672114666,80.42423969532102,Moderate,0.20442609606940984,51.63386839066774,3,3
Bangalore,2023-03-31,0.5637833979994545,-0.26944336007573755,1.0118795956447262,0.3688277920234372,-0.1180195493394236,-2.0317401948899,651.0872049146194,25.602431546685487,74.95396802841144,158.820722141484,Unhealthy,0.8537419011024964,63.51959883320927,3,4
Bangalore,2023-04-01,-1.3847141448684548,0.6720894672179789,0.1284080842784157,-0.5269524685458767,1.458385059814563,1.0010976903409359,875.9728688090676,40.607006476015755,68.07196815922876,90.57905432318357,Moderate,0.24348265137156805,55.58064716086989,4,5
Delhi,2023-04-02,1.7503592110278536,1.936601769042894,0.009671649043054552,1.4932521588303063,-0.48292538502823684,0.3320550089469713,1009.7188641050736,27.617605996921682,71.1371138416399,194.8525620595886,Unhealthy,0.6211538958954852,87.48362911193936,4,6
Bangalore,2023-04-03,-2.2125811668024853,-0.15752667568795947,-0.35867081664880546,0.4941821715002889,0.9947159516071313,-0.7308479393714942,1438.6763812104186,22.185806897329257,86.22260994238331,18.275361064674136,Good,0.1099882033285786,39.70372863838079,4,0
Bangalore,2023-04-04,1.6901022568771542,-1.0249430761337506,1.5205720453679297,0.08016721291813049,-0.025713348441398894,1.9180398258558726,912.8638251316632,20.979061145096757,51.88701094978775,153.49793903766488,Unhealthy,1.653315884214013,66.04814953605438,4,1
Delhi,2023-04-05,0.15579683663142327,1.1197678835177893,-0.817006353991761,-1.5079456949696801,-0.6104592896052676,0.12212056528489665,1321.7625398718276,30.661754636681504,63.32229343870531,109.29617374839641,Unhealthy for Sensitive Groups,0.478925804310202,65.0521131445105,4,2
Bangalore,2023-04-06,-0.16205716268247458,-0.1449026740026211,1.4901033564129271,-1.3786736460638906,0.6223367619191597,-0.9912448773480745,1428.628048611031,17.33481593218233,58.209647772357,135.16954956344793,Unhealthy for Sensitive Groups,0.6292268706890629,62.47993957138531,4,3
Kolkata,2023-04-07,-0.6250077803291031,-2.259403200247781,0.4767875740439985,0.3401911680564886,0.4345819218670071,0.8851290915058646,1430.2929008056228,26.021312288828653,47.48202039062434,105.729083503738,Unhealthy for Sensitive Groups,2.6384511588625594,33.8064979131685,4,4
Mumbai,2023-04-08,0.3501040274283021,0.8522377058310668,-1.3870889636953323,-1.7033115606945868,0.3805189650403136,0.4304399235319209,1085.4263780156705,30.665844279920172,60.07437110874796,168.37951331583838,Unhealthy,0.550002510030422,60.80525999317498,4,5
Mumbai,2023-04-09,-0.10103524938436564,-0.5724282128368168,0.3470297944687336,1.1277351053138212,0.09749769152169006,0.4270019375011578,411.0132556483077,38.393198564381336,81.61581643973673,131.8205659462516,Unhealthy for Sensitive Groups,0.7702093683876711,52.90073325591889,4,6
Delhi,2023-04-10,1.077434753241493,-0.11414999713384982,-2.0747872648523518,-0.13253562387494805,-0.024840950273452032,-0.3861798485620661,1138.2474596211596,33.34038464295997,73.49903222589089,173.6766813090713,Unhealthy,0.9324832593138935,52.61654718547708,4,0
Chennai,2023-04-11,0.05582292110874715,0.3211715027954728,0.6000965288131754,3.528656572158677,2.46590528068224,0.4824300579942368,1314.5199663440624,22.28747905614257,74.66465750162301,128.8833127356906,Unhealthy for Sensitive Groups,0.5812015999375673,63.875527714258915,4,1
Delhi,2023-04-12,0.09308376486262304,0.17540207138227942,0.8549933515171256,2.5220075717459625,1.229788998389481,-0.22361268621807384,975.6798683693748,37.42735454050976,67.19713417479977,109.01295932976862,Unhealthy for Sensitive Groups,0.6183986603274041,63.99983262248147,4,2
Chennai,2023-04-13,-0.437736449131689,0.7100854897243115,-0.5951349289510501,-0.15761122120228274,0.7560961512122051,0.5869562377081813,1523.3751610225745,25.60387969962018,72.84985674092883,133.92281560095867,Unhealthy for Sensitive Groups,0.42186271957649935,58.37532364503775,4,3
Mumbai,2023-04-14,-0.12098144252165142,-0.46955983770185944,0.10746452752610465,-0.07675860228617176,0.1288295560079054,-1.8524693097415568,1257.9500684402374,18.11437582360473,52.99114486477842,115.80182161286005,Unhealthy for Sensitive Groups,0.729973691668264,52.54990394927236,4,4
